,dates,rank,book_name,author,genre,hour,minute
4,2019-12-04,5,일의 기쁨과 슬픔,장류진,한국소설,12,0
5,2019-12-04,6,에이트,이지성,성공/삶의자세,12,0
6,2019-12-04,7,90년생이 온다,임홍택,경제일반,12,0
7,2019-12-04,8,우리는 왜 잠을 자야 할까,매슈 워커,인문,12,0
8,2019-12-04,9,돈의 감각,이명로,경제일반,12,0
9,2019-12-04,10,직지,김진명,한국소설,12,0
10,2019-12-04,11,야콥 시리즈,한스 라트,독일 소설,12,0
11,2019-12-04,12,트렌드 코리아 2020,김난도,마케팅/세일즈,12,0
0,2019-12-04,1,동급생,히가시노 게이고,일본 소설,12,20
1,2019-12-04,2,가재가 노래하는 곳,델리아 오언스,영미소설,12,20
2,2019-12-04,3,직지,김진명,한국소설,12,20
3,2019-12-04,4,에이트,이지성,성공/삶의자세,12,20
4,2019-12-04,5,해리 포터 시리즈,조앤.K.롤링,영미소설,12,20
5,2019-12-04,6,부자 아빠 가난한 아빠,로버트 기요사키,재테크/금융/부동산,12,20
6,2019-12-04,7,일의 기쁨과 슬픔,장류진,한국소설,12,20
7,2019-12-04,8,90년생이 온다,임홍택,경제일반,12,20
8,2019-12-04,9,타이탄의 도구들,티모시 페리스,성공/삶의자세,12,20
9,2019-12-04,10,초격차,권오현,경영일반,12,20
10,2019-12-04,11,사피엔스,유발 하라리,인문,12,20
11,2019-12-04,12,팩트풀니스,한스 로슬링 외 2명,인문,12,20
0,2019-12-04,1,동급생,히가시노 게이고,일본 소설,12,40
1,2019-12-04,2,해리 포터 시리즈,조앤.K.롤링,영미소설,12,40
2,2019-12-04,3,부자 아빠 가난한 아빠,로버트 기요사키,재테크/금융/부동산,12,40
3,2019-12-04,4,가재가 노래하는 곳,델리아 오언스,영미소설,12,40
4,2019-12-04,5,초격차,권오현,경영일반,12,40
5,2019-12-04,6,우리는 왜 잠을 자야 할까,매슈 워커,인문,12,40
6,2019-12-04,7,에이트,이지성,성공/삶의자세,12,40
7,2019-12-04,8,90년생이 온다,임홍택,경제일반,12,40
8,2019-12-04,9,직지,김진명,한국소설,12,40
9,2019-12-04,10,팩트풀니스,한스 로슬링 외 2명,인문,12,40
10,2019-12-04,11,일의 기쁨과 슬픔,장류진,한국소설,12,40
11,2019-12-04,12,야콥 시리즈,한스 라트,독일 소설,12,40
0,2019-12-04,1,동급생,히가시노 게이고,일본 소설,13,0
1,2019-12-04,2,해리 포터 시리즈,조앤.K.롤링,영미소설,13,0
2,2019-12-04,3,에이트,이지성,성공/삶의자세,13,0
3,2019-12-04,4,일의 기쁨과 슬픔,장류진,한국소설,13,0
4,2019-12-04,5,가재가 노래하는 곳,델리아 오언스,영미소설,13,0
5,2019-12-04,6,초격차,권오현,경영일반,13,0
6,2019-12-04,7,우리는 왜 잠을 자야 할까,매슈 워커,인문,13,0
7,2019-12-04,8,부자 아빠 가난한 아빠,로버트 기요사키,재테크/금융/부동산,13,0
8,2019-12-04,9,90년생이 온다,임홍택,경제일반,13,0
9,2019-12-04,10,직지,김진명,한국소설,13,0
10,2019-12-04,11,타이탄의 도구들,티모시 페리스,성공/삶의자세,13,0
11,2019-12-04,12,아주 작은 목표의 힘,고다마 미쓰오,성공/삶의자세,13,0
0,2019-12-04,1,동급생,히가시노 게이고,일본 소설,13,20
1,2019-12-04,2,해리 포터 시리즈,조앤.K.롤링,영미소설,13,20
2,2019-12-04,3,초격차,권오현,경영일반,13,20
3,2019-12-04,4,에이트,이지성,성공/삶의자세,13,20
4,2019-12-04,5,90년생이 온다,임홍택,경제일반,13,20
5,2019-12-04,6,가재가 노래하는 곳,델리아 오언스,영미소설,13,20
6,2019-12-04,7,직지,김진명,한국소설,13,20
7,2019-12-04,8,부자 아빠 가난한 아빠,로버트 기요사키,재테크/금융/부동산,13,20
8,2019-12-04,9,일의 기쁨과 슬픔,장류진,한국소설,13,20
9,2019-12-04,10,말 그릇,김윤나,설득/화술/협상,13,20
10,2019-12-04,11,도파민형 인간,대니얼 Z. 리버먼,성공/삶의자세,13,20
11,2019-12-04,12,사피엔스,유발 하라리,인문,13,20
0,2019-12-04,1,동급생,히가시노 게이고,일본 소설,13,40
1,2019-12-04,2,가재가 노래하는 곳,델리아 오언스,영미소설,13,40
2,2019-12-04,3,해리 포터 시리즈,조앤.K.롤링,영미소설,13,40
3,2019-12-04,4,부자 아빠 가난한 아빠,로버트 기요사키,재테크/금융/부동산,13,40
4,2019-12-04,5,90년생이 온다,임홍택,경제일반,13,40
5,2019-12-04,6,에이트,이지성,성공/삶의자세,13,40
6,2019-12-04,7,사피엔스,유발 하라리,인문,13,40
7,2019-12-04,8,우리는 왜 잠을 자야 할까,매슈 워커,인문,13,40
8,2019-12-04,9,드래곤 라자,이영도,국내 판타지 소설,13,40
9,2019-12-04,10,직지,김진명,한국소설,13,40
10,2019-12-04,11,돈의 감각,이명로,경제일반,13,40
11,2019-12-04,12,초격차,권오현,경영일반,13,40
0,2019-12-04,1,동급생,히가시노 게이고,일본 소설,14,0
1,2019-12-04,2,해리 포터 시리즈,조앤.K.롤링,영미소설,14,0
2,2019-12-04,3,부자 아빠 가난한 아빠,로버트 기요사키,재테크/금융/부동산,14,0
3,2019-12-04,4,가재가 노래하는 곳,델리아 오언스,영미소설,14,0
4,2019-12-04,5,90년생이 온다,임홍택,경제일반,14,0
5,2019-12-04,6,에이트,이지성,성공/삶의자세,14,0
6,2019-12-04,7,우리는 왜 잠을 자야 할까,매슈 워커,인문,14,0
7,2019-12-04,8,직지,김진명,한국소설,14,0
8,2019-12-04,9,죽여 마땅한 사람들,피터 스완슨,영미소설,14,0
9,2019-12-04,10,초격차,권오현,경영일반,14,0
10,2019-12-04,11,팩트풀니스,한스 로슬링 외 2명,인문,14,0
11,2019-12-04,12,베조스 레터,스티브 앤더슨,경영일반,14,0
0,2019-12-04,1,90년생이 온다,임홍택,경제일반,14,20
1,2019-12-04,2,해리 포터 시리즈,조앤.K.롤링,영미소설,14,20
2,2019-12-04,3,동급생,히가시노 게이고,일본 소설,14,20
3,2019-12-04,4,가재가 노래하는 곳,델리아 오언스,영미소설,14,20
4,2019-12-04,5,부자 아빠 가난한 아빠,로버트 기요사키,재테크/금융/부동산,14,20
5,2019-12-04,6,죽여 마땅한 사람들,피터 스완슨,영미소설,14,20
6,2019-12-04,7,우리는 왜 잠을 자야 할까,매슈 워커,인문,14,20
7,2019-12-04,8,에이트,이지성,성공/삶의자세,14,20
8,2019-12-04,9,베조스 레터,스티브 앤더슨,경영일반,14,20
9,2019-12-04,10,2020 세금 완전정복,택스워치팀,재테크/금융/부동산,14,20
10,2019-12-04,11,사피엔스,유발 하라리,인문,14,20
11,2019-12-04,12,직지,김진명,한국소설,14,20
0,2019-12-04,1,해리 포터 시리즈,조앤.K.롤링,영미소설,14,40
1,2019-12-04,2,동급생,히가시노 게이고,일본 소설,14,40
2,2019-12-04,3,아주 작은 목표의 힘,고다마 미쓰오,성공/삶의자세,14,40
3,2019-12-04,4,초격차,권오현,경영일반,14,40
4,2019-12-04,5,부자 아빠 가난한 아빠,로버트 기요사키,재테크/금융/부동산,14,40
5,2019-12-04,6,가재가 노래하는 곳,델리아 오언스,영미소설,14,40
6,2019-12-04,7,우리는 왜 잠을 자야 할까,매슈 워커,인문,14,40
7,2019-12-04,8,일의 기쁨과 슬픔,장류진,한국소설,14,40
8,2019-12-04,9,90년생이 온다,임홍택,경제일반,14,40
9,2019-12-04,10,직지,김진명,한국소설,14,40
10,2019-12-04,11,에이트,이지성,성공/삶의자세,14,40
11,2019-12-04,12,팩트풀니스,한스 로슬링 외 2명,인문,14,40
0,2019-12-04,1,동급생,히가시노 게이고,일본 소설,15,0
1,2019-12-04,2,가재가 노래하는 곳,델리아 오언스,영미소설,15,0
2,2019-12-04,3,90년생이 온다,임홍택,경제일반,15,0
3,2019-12-04,4,직지,김진명,한국소설,15,0
4,2019-12-04,5,일의 기쁨과 슬픔,장류진,한국소설,15,0
5,2019-12-04,6,해리 포터 시리즈,조앤.K.롤링,영미소설,15,0
6,2019-12-04,7,부자 아빠 가난한 아빠,로버트 기요사키,재테크/금융/부동산,15,0
7,2019-12-04,8,베조스 레터,스티브 앤더슨,경영일반,15,0
8,2019-12-04,9,우리는 왜 잠을 자야 할까,매슈 워커,인문,15,0
9,2019-12-04,10,아주 작은 목표의 힘,고다마 미쓰오,성공/삶의자세,15,0
10,2019-12-04,11,드래곤 라자,이영도,국내 판타지 소설,15,0
11,2019-12-04,12,나는 농담으로 과학을 말한다,오후,과학일반,15,0
0,2019-12-04,1,동급생,히가시노 게이고,일본 소설,15,20
1,2019-12-04,2,해리 포터 시리즈,조앤.K.롤링,영미소설,15,20
2,2019-12-04,3,가재가 노래하는 곳,델리아 오언스,영미소설,15,20
3,2019-12-04,4,90년생이 온다,임홍택,경제일반,15,20
4,2019-12-04,5,부자 아빠 가난한 아빠,로버트 기요사키,재테크/금융/부동산,15,20
5,2019-12-04,6,베조스 레터,스티브 앤더슨,경영일반,15,20
6,2019-12-04,7,직지,김진명,한국소설,15,20
7,2019-12-04,8,우리는 왜 잠을 자야 할까,매슈 워커,인문,15,20
8,2019-12-04,9,초격차,권오현,경영일반,15,20
9,2019-12-04,10,30분 통계학,구라타 히로시,경영일반,15,20
10,2019-12-04,11,돈의 감각,이명로,경제일반,15,20
11,2019-12-04,12,1일 1페이지 세상에서 가장 짧은 교양 수업 365,데이비드 S. 키더/노아 D. 오펜하임,인문,15,20
0,2019-12-04,1,동급생,히가시노 게이고,일본 소설,15,40
1,2019-12-04,2,해리 포터 시리즈,조앤.K.롤링,영미소설,15,40
2,2019-12-04,3,가재가 노래하는 곳,델리아 오언스,영미소설,15,40
3,2019-12-04,4,부자 아빠 가난한 아빠,로버트 기요사키,재테크/금융/부동산,15,40
4,2019-12-04,5,에이트,이지성,성공/삶의자세,15,40
5,2019-12-04,6,90년생이 온다,임홍택,경제일반,15,40
6,2019-12-04,7,아주 작은 목표의 힘,고다마 미쓰오,성공/삶의자세,15,40
7,2019-12-04,8,일의 기쁨과 슬픔,장류진,한국소설,15,40
8,2019-12-04,9,사피엔스,유발 하라리,인문,15,40
9,2019-12-04,10,은하영웅전설,다나카 요시키,일본 소설,15,40
10,2019-12-04,11,나는 농담으로 과학을 말한다,오후,과학일반,15,40
11,2019-12-04,12,제왕업,메이위저/zipcy,중국 소설,15,40
0,2019-12-04,1,동급생,히가시노 게이고,일본 소설,16,0
1,2019-12-04,2,가재가 노래하는 곳,델리아 오언스,영미소설,16,0
2,2019-12-04,3,해리 포터 시리즈,조앤.K.롤링,영미소설,16,0
3,2019-12-04,4,에이트,이지성,성공/삶의자세,16,0
4,2019-12-04,5,90년생이 온다,임홍택,경제일반,16,0
5,2019-12-04,6,부자 아빠 가난한 아빠,로버트 기요사키,재테크/금융/부동산,16,0
6,2019-12-04,7,직지,김진명,한국소설,16,0
7,2019-12-04,8,타이탄의 도구들,티모시 페리스,성공/삶의자세,16,0
8,2019-12-04,9,아주 작은 목표의 힘,고다마 미쓰오,성공/삶의자세,16,0
9,2019-12-04,10,우리는 왜 잠을 자야 할까,매슈 워커,인문,16,0
10,2019-12-04,11,죽여 마땅한 사람들,피터 스완슨,영미소설,16,0
11,2019-12-04,12,일의 기쁨과 슬픔,장류진,한국소설,16,0
0,2019-12-04,1,해리 포터 시리즈,조앤.K.롤링,영미소설,16,20
1,2019-12-04,2,동급생,히가시노 게이고,일본 소설,16,20
2,2019-12-04,3,가재가 노래하는 곳,델리아 오언스,영미소설,16,20
3,2019-12-04,4,부자 아빠 가난한 아빠,로버트 기요사키,재테크/금융/부동산,16,20
4,2019-12-04,5,90년생이 온다,임홍택,경제일반,16,20
5,2019-12-04,6,아주 작은 목표의 힘,고다마 미쓰오,성공/삶의자세,16,20
6,2019-12-04,7,베조스 레터,스티브 앤더슨,경영일반,16,20
7,2019-12-04,8,에이트,이지성,성공/삶의자세,16,20
8,2019-12-04,9,사피엔스,유발 하라리,인문,16,20
9,2019-12-04,10,드래곤 라자,이영도,국내 판타지 소설,16,20
10,2019-12-04,11,눈물을 마시는 새,이영도,국내 판타지 소설,16,20
11,2019-12-04,12,직지,김진명,한국소설,16,20
0,2019-12-04,1,해리 포터 시리즈,조앤.K.롤링,영미소설,16,40
1,2019-12-04,2,동급생,히가시노 게이고,일본 소설,16,40
2,2019-12-04,3,가재가 노래하는 곳,델리아 오언스,영미소설,16,40
3,2019-12-04,4,아주 작은 목표의 힘,고다마 미쓰오,성공/삶의자세,16,40
4,2019-12-04,5,90년생이 온다,임홍택,경제일반,16,40
5,2019-12-04,6,에이트,이지성,성공/삶의자세,16,40
6,2019-12-04,7,우리는 왜 잠을 자야 할까,매슈 워커,인문,16,40
7,2019-12-04,8,사피엔스,유발 하라리,인문,16,40
8,2019-12-04,9,영어회화 100일의 기적,문성현,일반영어,16,40
9,2019-12-04,10,죽여 마땅한 사람들,피터 스완슨,영미소설,16,40
10,2019-12-04,11,부자 아빠 가난한 아빠,로버트 기요사키,재테크/금융/부동산,16,40
11,2019-12-04,12,사업을 한다는 것,레이 크록,경영일반,16,40
0,2019-12-04,1,동급생,히가시노 게이고,일본 소설,17,0
1,2019-12-04,2,해리 포터 시리즈,조앤.K.롤링,영미소설,17,0
2,2019-12-04,3,가재가 노래하는 곳,델리아 오언스,영미소설,17,0
3,2019-12-04,4,90년생이 온다,임홍택,경제일반,17,0
4,2019-12-04,5,부자 아빠 가난한 아빠,로버트 기요사키,재테크/금융/부동산,17,0
5,2019-12-04,6,아주 작은 목표의 힘,고다마 미쓰오,성공/삶의자세,17,0
6,2019-12-04,7,초격차,권오현,경영일반,17,0
7,2019-12-04,8,우리는 왜 잠을 자야 할까,매슈 워커,인문,17,0
8,2019-12-04,9,일의 기쁨과 슬픔,장류진,한국소설,17,0
9,2019-12-04,10,사피엔스,유발 하라리,인문,17,0
10,2019-12-04,11,제왕업,메이위저/zipcy,중국 소설,17,0
11,2019-12-04,12,타이탄의 도구들,티모시 페리스,성공/삶의자세,17,0
0,2019-12-04,1,동급생,히가시노 게이고,일본 소설,17,20
1,2019-12-04,2,해리 포터 시리즈,조앤.K.롤링,영미소설,17,20
2,2019-12-04,3,가재가 노래하는 곳,델리아 오언스,영미소설,17,20
3,2019-12-04,4,부자 아빠 가난한 아빠,로버트 기요사키,재테크/금융/부동산,17,20
4,2019-12-04,5,90년생이 온다,임홍택,경제일반,17,20
5,2019-12-04,6,초격차,권오현,경영일반,17,20
6,2019-12-04,7,베조스 레터,스티브 앤더슨,경영일반,17,20
7,2019-12-04,8,아주 작은 습관의 힘,제임스 클리어,성공/삶의자세,17,20
8,2019-12-04,9,영어책 한권 외워봤니?,김민식,성공/삶의자세,17,20
9,2019-12-04,10,1일 1페이지 세상에서 가장 짧은 교양 수업 365,데이비드 S. 키더/노아 D. 오펜하임,인문,17,20
10,2019-12-04,11,일의 기쁨과 슬픔,장류진,한국소설,17,20
11,2019-12-04,12,제왕업,메이위저/zipcy,중국 소설,17,20
0,2019-12-04,1,동급생,히가시노 게이고,일본 소설,17,40
1,2019-12-04,2,해리 포터 시리즈,조앤.K.롤링,영미소설,17,40
2,2019-12-04,3,가재가 노래하는 곳,델리아 오언스,영미소설,17,40
3,2019-12-04,4,부자 아빠 가난한 아빠,로버트 기요사키,재테크/금융/부동산,17,40
4,2019-12-04,5,90년생이 온다,임홍택,경제일반,17,40
5,2019-12-04,6,에이트,이지성,성공/삶의자세,17,40
6,2019-12-04,7,일의 기쁨과 슬픔,장류진,한국소설,17,40
7,2019-12-04,8,직지,김진명,한국소설,17,40
8,2019-12-04,9,초격차,권오현,경영일반,17,40
9,2019-12-04,10,12가지 인생의 법칙,조던 B. 피터슨,인문,17,40
10,2019-12-04,11,나는 농담으로 과학을 말한다,오후,과학일반,17,40
11,2019-12-04,12,피를 마시는 새,이영도,국내 판타지 소설,17,40
0,2019-12-04,1,해리 포터 시리즈,조앤.K.롤링,영미소설,18,0
1,2019-12-04,2,동급생,히가시노 게이고,일본 소설,18,0
2,2019-12-04,3,부자 아빠 가난한 아빠,로버트 기요사키,재테크/금융/부동산,18,0
3,2019-12-04,4,가재가 노래하는 곳,델리아 오언스,영미소설,18,0
4,2019-12-04,5,에이트,이지성,성공/삶의자세,18,0
5,2019-12-04,6,90년생이 온다,임홍택,경제일반,18,0
6,2019-12-04,7,직지,김진명,한국소설,18,0
7,2019-12-04,8,사피엔스,유발 하라리,인문,18,0
8,2019-12-04,9,제왕업,메이위저/zipcy,중국 소설,18,0
9,2019-12-04,10,일의 기쁨과 슬픔,장류진,한국소설,18,0
10,2019-12-04,11,초격차,권오현,경영일반,18,0
11,2019-12-04,12,우리는 왜 잠을 자야 할까,매슈 워커,인문,18,0
0,2019-12-04,1,동급생,히가시노 게이고,일본 소설,18,20
1,2019-12-04,2,해리 포터 시리즈,조앤.K.롤링,영미소설,18,20
2,2019-12-04,3,가재가 노래하는 곳,델리아 오언스,영미소설,18,20
3,2019-12-04,4,부자 아빠 가난한 아빠,로버트 기요사키,재테크/금융/부동산,18,20
4,2019-12-04,5,제왕업,메이위저/zipcy,중국 소설,18,20
5,2019-12-04,6,90년생이 온다,임홍택,경제일반,18,20
6,2019-12-04,7,직지,김진명,한국소설,18,20
7,2019-12-04,8,죽여 마땅한 사람들,피터 스완슨,영미소설,18,20
8,2019-12-04,9,야콥 시리즈,한스 라트,독일 소설,18,20
9,2019-12-04,10,우리는 왜 잠을 자야 할까,매슈 워커,인문,18,20
10,2019-12-04,11,데미안,헤르만 헤세,독일 소설,18,20
11,2019-12-04,12,1일 1페이지 세상에서 가장 짧은 교양 수업 365,데이비드 S. 키더/노아 D. 오펜하임,인문,18,20
0,2019-12-04,1,동급생,히가시노 게이고,일본 소설,18,40
1,2019-12-04,2,90년생이 온다,임홍택,경제일반,18,40
2,2019-12-04,3,가재가 노래하는 곳,델리아 오언스,영미소설,18,40
3,2019-12-04,4,해리 포터 시리즈,조앤.K.롤링,영미소설,18,40
4,2019-12-04,5,부자 아빠 가난한 아빠,로버트 기요사키,재테크/금융/부동산,18,40
5,2019-12-04,6,일의 기쁨과 슬픔,장류진,한국소설,18,40
6,2019-12-04,7,사피엔스,유발 하라리,인문,18,40
7,2019-12-04,8,초격차,권오현,경영일반,18,40
8,2019-12-04,9,야콥 시리즈,한스 라트,독일 소설,18,40
9,2019-12-04,10,삼국지,요시카와 에이지,해외 역사소설,18,40
10,2019-12-04,11,1일 1페이지 세상에서 가장 짧은 교양 수업 365,데이비드 S. 키더/노아 D. 오펜하임,인문,18,40
11,2019-12-04,12,베조스 레터,스티브 앤더슨,경영일반,18,40
0,2019-12-04,1,해리 포터 시리즈,조앤.K.롤링,영미소설,19,0
1,2019-12-04,2,동급생,히가시노 게이고,일본 소설,19,0
2,2019-12-04,3,부자 아빠 가난한 아빠,로버트 기요사키,재테크/금융/부동산,19,0
3,2019-12-04,4,가재가 노래하는 곳,델리아 오언스,영미소설,19,0
4,2019-12-04,5,90년생이 온다,임홍택,경제일반,19,0
